# Historical planning weights only; canonical membership remains suites.tsv.
# Median VERIFY_TIMING seconds from successful FULL runs 35022305566, 35017913916, 34981392888.
tests/InstallationProcess/checklist_bulk_online_sequence_manual_test.php	0.871
tests/InstallationProcess/checklist_template_schema_001_test.php	1.759
tests/InstallationProcess/classification_provenance_schema_001_test.php	9.075
tests/InstallationProcess/construction_control_completed_filter_001_test.php	2.592
tests/InstallationProcess/control_engineer_assignment_001_test.php	5.372
tests/InstallationProcess/control_queue_bulk_protocol_manual_test.php	0.656
tests/InstallationProcess/deadline_transfer_certificate_001_test.php	4.880
tests/InstallationProcess/deadline_transfer_certificate_schema_001_test.php	8.960
tests/InstallationProcess/harness_artifact_isolation_001_test.php	0.635
tests/InstallationProcess/identity_access_runtime_ddl_001_test.php	1.492
tests/InstallationProcess/identity_access_schema_001_test.php	13.936
tests/InstallationProcess/inspection_evidence_schema_001_test.php	5.185
tests/InstallationProcess/inspection_item_complete_001_endpoint_admission_test.php	1.861
tests/InstallationProcess/inspection_item_complete_001_mariadb_test.php	2.940
tests/InstallationProcess/inspection_item_complete_001_schema_drift_test.php	1.278
tests/InstallationProcess/inspection_item_complete_001_ui_client_test.php	2.035
tests/InstallationProcess/inspection_photo_content_index_schema_001_test.php	2.108
tests/InstallationProcess/inspection_planning_runtime_ddl_001_test.php	5.191
tests/InstallationProcess/inspection_planning_schema_001_test.php	7.351
tests/InstallationProcess/installation_completion_manual_pilot_test.php	0.720
tests/InstallationProcess/installation_completion_multi_prefix_001_test.php	0.882
tests/InstallationProcess/installation_completion_runtime_ddl_001_test.php	7.065
tests/InstallationProcess/installation_completion_schema_001_test.php	6.857
tests/InstallationProcess/invitation_reissue_http_001_test.php	1.913
tests/InstallationProcess/legacy_object_snapshot_001_test.php	0.588
tests/InstallationProcess/manual_original_execution_smoke_test.php	1.676
tests/InstallationProcess/migration_process_001_test.php	1.256
tests/InstallationProcess/object_card_actor_name_001_test.php	1.639
tests/InstallationProcess/object_detail_snapshot_schema_001_test.php	2.632
tests/InstallationProcess/object_detail_snapshot_schema_concurrency_001_test.php	0.770
tests/InstallationProcess/object_detail_snapshot_schema_ddl_denial_001_test.php	0.589
tests/InstallationProcess/object_detail_snapshot_schema_lock_001_test.php	5.583
tests/InstallationProcess/object_detail_snapshot_schema_native_false_001_test.php	0.558
tests/InstallationProcess/object_detail_snapshot_schema_observer_001_test.php	0.630
tests/InstallationProcess/otiz_current_progress_001_test.php	0.572
tests/InstallationProcess/otiz_settlement_schema_001_test.php	4.303
tests/InstallationProcess/persistence_open_001_test.php	0.592
tests/InstallationProcess/persistence_prepare_001_test.php	0.572
tests/InstallationProcess/persistence_registration_001_test.php	0.594
tests/InstallationProcess/pilot_calendar_shlz_asset_001_test.php	2.466
tests/InstallationProcess/pilot_case_import_001_test.php	18.022
tests/InstallationProcess/pilot_jobs_startup_001_test.php	1.211
tests/InstallationProcess/pilot_local_trusted_scheme_001_test.php	2.472
tests/InstallationProcess/pilot_prepare_form_001_test.php	10.173
tests/InstallationProcess/pilot_route_csp_completion_final_html_001_test.php	0.674
tests/InstallationProcess/pilot_route_csp_completion_flow_001_test.php	0.592
tests/InstallationProcess/pilot_session_shared_auth_command_001_test.php	0.561
tests/InstallationProcess/pilot_session_storage_accepted_payload_http_001_test.php	0.708
tests/InstallationProcess/pilot_session_storage_collisions_001_test.php	0.563
tests/InstallationProcess/pilot_session_storage_concurrency_gc_001_test.php	1.264
tests/InstallationProcess/pilot_session_storage_crash_001_test.php	0.626
tests/InstallationProcess/pilot_session_storage_crash_regions_001_test.php	0.829
tests/InstallationProcess/pilot_session_storage_faults_001_test.php	0.574
tests/InstallationProcess/pilot_session_storage_filesystem_001_test.php	0.563
tests/InstallationProcess/pilot_session_storage_gc_order_001_test.php	0.575
tests/InstallationProcess/pilot_session_storage_inspector_001_test.php	1.072
tests/InstallationProcess/pilot_session_storage_inspector_cli_application_001_test.php	0.553
tests/InstallationProcess/pilot_session_storage_lifecycle_faults_001_test.php	0.577
tests/InstallationProcess/pilot_session_storage_local_auth_faults_001_test.php	1.183
